Jammu & Kashmir,Chandigarh,Jharkhand,Odisha,Chhattisgarh,Kerala,Karnataka,Assam,Gujarat,Bihar,A & N Islands,Uttarakhand,Manipur,Madhya Pradesh,Meghalaya,Himachal Pradesh,Tripura,Dadra & Nagar Haveli,Puducherry,Delhi,Punjab,Nagaland,Sikkim,Andhra Pradesh,West Bengal,Haryana,Tamil Nadu,Daman & Diu,Maharashtra,Rajasthan,Arunachal Pradesh,Uttar Pradesh,Telangana,Goa,Lakshadweep,Mizoram
18.0607110270833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0999816250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5704171458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.8526443750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.5460451812500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21.1221092916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,21.8209184375000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,21.6462545625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,23.3205658875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4067941666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1126222000000,,,,
,,,,,,,,,19.8690032145833,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,24.1350544729167,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,25.8204594166667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3011881375000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8533299625000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,27.0217476695833,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8909804312500,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,21.7437812166667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1909987416667,,,,
,,,,,,,,,18.4273370520833,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,24.6288320625000,,,,,,,,,,
,,,,,,,17.9070008333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,19.4487799375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26.7336918125000,,,,,,,,,
,,,,,,,,,,,,,,,21.9781241868750,,,,,,,,,,,,,,,,,,,,
,,,,22.9880458708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1968118583333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,25.9532137889583,,,,,,,,,
,,,,,23.9565936041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4925344916667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5522187500000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2097884166667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0437991666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9058212937500,,,,
,,,,,,,,,,,,,,,,,,,,24.0961130416667,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,26.2740568125000,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8871892645833,,,,,,
,,,,,,,20.6290621666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0846298145833,,,
,,,,,,,22.5850971041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,23.2287379934792,,,,,,,,,
,,,,,24.7465515243750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8278837500000,,,,
,,,,,,,,,19.5967697291667,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,24.0874759145833,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5703446875000,,,,
,,,,22.6764811979167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,23.1392246541667,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9003672562500,,,
,,,,,,,,,,,,,24.1837208925000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,23.7332750625000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,24.0089988625000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27.7336772958333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,20.6510823291667,,,,,,,,,,,,,,,,,,,
,,23.0343595166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,18.8535578979167,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.6012228250000,,,,,,,,,,,
,,,,,,26.2014774791667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26.1758369166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,23.3681941458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,25.7544829166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,23.0681771702083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16.3437880000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18.7059056125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,25.5481951260417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,24.6714069250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24.0881198883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,26.1435215875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.5048350750000,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,23.7600402683333,,,,,,,,,
,,,,,,,,,,,,,,,23.1039614291667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.8484100854167,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,26.3877687291667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3398687875000,,,,
,,,,,,,,,,,,,,,27.0308664583333,,,,,,,,,,,,,,,,,,,,
,,,,,,,20.4886859375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4318708333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3377440000000,,,,
,,,,,,,,,18.7534106145833,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9904146250000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5528527916667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6054499145833,,,,
,,15.4845158770833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.6363075833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18.3274608541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0592990416667,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1921906250000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6379340583333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2550748541667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7265191666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4776316041667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6164387708333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1352953541667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9625924166667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3327248958333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8933215000000,,,,
,,,,,,,,,,,,,,,,,,,,24.7633118833333,,,,,,,,,,,,,,,
,,,,,,,,,22.8638438125000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,21.1184061125000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,24.9158471550000,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0232821937500,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4668931302083,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0741328541667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2863500000000,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5641110625000,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4149428333333,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2302286375000,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3302682916667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5881549445833,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3855460416667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9371878895833,,,,,,,
,,,,22.4358994166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23.6504182479167,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,21.5538806854167,,,,,,,,,,
,,,,,,,,25.2325128270833,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,18.5550072937500,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0871978416667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9765460416667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8811312147917,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0912681250000,,,,
,,,,,25.1690565416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,25.4818907343750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25.4171328729167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,24.6617039291667,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,25.3792270000000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,29.2461548333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,25.0463372708333,,,,,,,,,,,,,,,
,,,,,,,28.5323531250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2556317954167,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6143025000000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2432207083333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9945908895833,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8668213125000,,,,
,,,25.5832948872917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0917290625000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5330070304167,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,30.3596401979167,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5536363958333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6289410416667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0181062500000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6390213333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3471266250000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4453175625000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3483289375000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7042523125000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4094680604167
,,,,,,,,,,,,,,,,,,,,24.5230387916667,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,24.9133588937500,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,20.1771102091667,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9404858333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3906863750000,,,,
,,,,,,,,19.9096004166667,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,25.5050333333333,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,22.1067012729167,,,,,,,,,,,,,,,
,,,,19.4896800833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,19.7359349083333,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3970343041667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4388904250000,,,,
,,,,,,,,,20.9049410395833,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,33.4920498958333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,20.9539597708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26.2896583500000,,,,,,,,,,,
,,,,,,,23.6517455562500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26.6441082443750,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6544569916667,,,,,,
,,,,,,,,,,,22.2521335416667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,11.8435590833333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,21.0564680000000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,23.5336779166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5865967750000,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28.0277696737500,,,,,,,,,
,,,,16.8982541875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22.9901937291667,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,23.1497323125000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1493545625000,,,,,,,
,,,,,,,,24.8744249229167,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,21.3852163312500,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,24.7265118333333,,,,,,,,,,,,,,,
,,,,,,,,,,,,,23.3898760416667,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,30.1114933333333,,,,,,,,,,,,
,,,,,,,,,,18.8187612500000,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,25.1416339083333,,,,,,,,,
,,,,,,,,,,,,,,,,,,,26.7799981458333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,24.8675613708333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,23.7899930062500,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23.9793400000000,,,,,,,,,,,,,
,,,,,,,,,,19.6674533333333,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,25.5953129395833,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6801579583333,,
,,,,,,,,,,,,,,,,22.1018665416667,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26.8780241133333,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25.2262738750000,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,28.3815416458333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,28.1817039583333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,24.6714606458333,,,,,,,,,,,,,,,,
,,,23.2580131666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26.5419691458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20.6713125383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,16.8382086875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31.8203283000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18.6443777708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,21.1153729791667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22.6617357770833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22.4293810416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29.6214633145833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22.5569361291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,21.7614461875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24.8555595833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24.5607402291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23.9780352291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23.9203875208333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22.1382275083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26.1036714583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22.6846162708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,17.1497879166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22.1926985416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20.2845955416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18.5546939375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,16.4133495416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22.3339395000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2900316277083,,,,,,,
,,12.8550335583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,26.2505241668750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17.4470440000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21.2143235625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5429063125000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,22.3954566041667,,,,,,,,,,
,,,,,,,,26.8355243333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,27.0377521979167,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,29.5596516666667,,,,,,,,,,
,,,,,,,,,,,,,22.0247171666667,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6864012247917,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1579772916667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23.7301475125000,,,,,,,,,,,
,,19.2785328333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24.1070348554167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,24.2552885833333,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,22.5701969312500,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,24.3501379941667,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7212206250000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8065952916667,,,,
,,,,,,,,,,,21.1716860000000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,12.8732554479167,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19.9540914062500,,,,,,,,,,,,,,,,,
,,,,,,,,23.0299257500000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,33.1178137500000,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2466727854167,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7622250000000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1274928145833,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,21.0771639979167,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0904189933333,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26.0047871625000,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24.5439643416667,,,,,,,,,,,
,,20.4834703958333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24.0494203395833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,21.7122436666667,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26.6803216562500,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6798865833333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7869222625000,,,,
,,,,,,26.8004835345833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5994438416667,,,,,,,
,,,,23.4440487708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,24.8083029166667,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,23.9853174166667,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22.0589042083333,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0633675941667,,,,,,
,,,,,,19.7774232520833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26.8793560562500,,,,,,,,,
,,19.3504467916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9138654166667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6227429500000,,,,
,,21.4136702083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,25.1974881041667,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,24.3691693333333,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,24.9818084289583,,,,,,,,,,
,,,,,,,,,,,,,,19.5350002291667,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,28.1051818604167,,,,,,,,,,
,,,,,,,,,19.7598344937500,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,12.7964114375000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,24.5181888333333,,,,,,,,,,,,,,,
,,,,,,,,,,,,,23.4350293125000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4654411250000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3209370208333,,,,
,,,,,,,,,21.9890796395833,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20.8590190000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27.0542696458333,,,,,,,,,
,,,,,,,,,20.7827978375000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29.0213603229167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3587075225000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9851128958333,,,
,,,,,,,,,,,,,,,,,,,,25.0004057291667,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0477324375000,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6543608333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9647070356250,,,,
,,16.6699928916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,20.7563950625000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6978315458333,,,,,,,
,,,,,,,,,,,,,27.4456761770833,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4943739375000,,,,,,
,,,,,,,,,,,,,25.3126529583333,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17.8566438958333,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,21.8742430625000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,32.8910514375000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,26.7105797625000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,23.8386785625000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2017604166667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4897093958333,,,,
,,,,,,,,,,,,,22.8568635166667,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,17.8932924958333,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,13.5124169895833,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,23.1470141250000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,23.1798151666667,,,,,,,,,,,,,,,,,,,,
,,,,,,30.8913923854167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,23.7571674166667,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5240368937500,,,,
,,,,,,,23.9048665645833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2509077708333,,,,
,,,,,,,,,,,,,20.7555242083333,,,,,,,,,,,,,,,,,,,,,,
